Fecha,Categoria,Producto,Precio_ARS,Precio_USD,Dolar_ARS
2026-03-14,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.43,1420.0
2026-03-14,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.41,1420.0
2026-03-14,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.47,1420.0
2026-03-14,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.72,1420.0
2026-03-14,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.72,1420.0
2026-03-14,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.46,1420.0
2026-03-14,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.43,1420.0
2026-03-14,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.41,1420.0
2026-03-14,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.47,1420.0
2026-03-14,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.43,1420.0
2026-03-14,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.24,1420.0
2026-03-14,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.23,1420.0
2026-03-14,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.29,1420.0
2026-03-14,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.29,1420.0
2026-03-14,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.07,1420.0
2026-03-14,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.07,1420.0
2026-03-14,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.39,1420.0
2026-03-14,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.39,1420.0
2026-03-14,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.39,1420.0
2026-03-14,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.25,1420.0
2026-03-14,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.25,1420.0
2026-03-14,Otros,MINITABLETAS x 48uds,781.25,0.55,1420.0
2026-03-14,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.3,1420.0
2026-03-14,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.44,1420.0
2026-03-15,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.46,1420.0
2026-03-15,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.43,1420.0
2026-03-15,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.41,1420.0
2026-03-15,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.47,1420.0
2026-03-15,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.72,1420.0
2026-03-15,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.72,1420.0
2026-03-15,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.46,1420.0
2026-03-15,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.43,1420.0
2026-03-15,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.41,1420.0
2026-03-15,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.47,1420.0
2026-03-15,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.43,1420.0
2026-03-15,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.24,1420.0
2026-03-15,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.23,1420.0
2026-03-15,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.29,1420.0
2026-03-15,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.29,1420.0
2026-03-15,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.07,1420.0
2026-03-15,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.07,1420.0
2026-03-15,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.39,1420.0
2026-03-15,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.39,1420.0
2026-03-15,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.39,1420.0
2026-03-15,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.25,1420.0
2026-03-15,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.25,1420.0
2026-03-15,Otros,MINITABLETAS x 48uds,781.25,0.55,1420.0
2026-03-15,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.3,1420.0
2026-03-15,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.44,1420.0
2026-03-16,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.47,1415.0
2026-03-16,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.43,1415.0
2026-03-16,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.47,1415.0
2026-03-16,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.79,1415.0
2026-03-16,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.79,1415.0
2026-03-16,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.47,1415.0
2026-03-16,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.43,1415.0
2026-03-16,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.41,1415.0
2026-03-16,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.41,1415.0
2026-03-16,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.47,1415.0
2026-03-16,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.43,1415.0
2026-03-16,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.32,1415.0
2026-03-16,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.24,1415.0
2026-03-16,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.3,1415.0
2026-03-16,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.3,1415.0
2026-03-16,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.09,1415.0
2026-03-16,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.09,1415.0
2026-03-16,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.42,1415.0
2026-03-16,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.42,1415.0
2026-03-16,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.42,1415.0
2026-03-16,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.31,1415.0
2026-03-16,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.31,1415.0
2026-03-16,Otros,MINITABLETAS x 48uds,781.25,0.55,1415.0
2026-03-16,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.38,1415.0
2026-03-16,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.45,1415.0
2026-03-17,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.47,1415.0
2026-03-17,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.43,1415.0
2026-03-17,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.47,1415.0
2026-03-17,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.79,1415.0
2026-03-17,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.79,1415.0
2026-03-17,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.47,1415.0
2026-03-17,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.43,1415.0
2026-03-17,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.41,1415.0
2026-03-17,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.41,1415.0
2026-03-17,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.47,1415.0
2026-03-17,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.43,1415.0
2026-03-17,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.32,1415.0
2026-03-17,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.24,1415.0
2026-03-17,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.3,1415.0
2026-03-17,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.3,1415.0
2026-03-17,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.09,1415.0
2026-03-17,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.09,1415.0
2026-03-17,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.42,1415.0
2026-03-17,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.42,1415.0
2026-03-17,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.42,1415.0
2026-03-17,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.31,1415.0
2026-03-17,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.31,1415.0
2026-03-17,Otros,MINITABLETAS x 48uds,781.25,0.55,1415.0
2026-03-17,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.38,1415.0
2026-03-17,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.45,1415.0
2026-03-18,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.46,1420.0
2026-03-18,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.43,1420.0
2026-03-18,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.72,1420.0
2026-03-18,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.72,1420.0
2026-03-18,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.46,1420.0
2026-03-18,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.43,1420.0
2026-03-18,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.41,1420.0
2026-03-18,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.47,1420.0
2026-03-18,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.41,1420.0
2026-03-18,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.47,1420.0
2026-03-18,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.43,1420.0
2026-03-18,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.24,1420.0
2026-03-18,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.23,1420.0
2026-03-18,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.29,1420.0
2026-03-18,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.29,1420.0
2026-03-18,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.07,1420.0
2026-03-18,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.07,1420.0
2026-03-18,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.39,1420.0
2026-03-18,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.39,1420.0
2026-03-18,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.39,1420.0
2026-03-18,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.25,1420.0
2026-03-18,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.25,1420.0
2026-03-18,Otros,MINITABLETAS x 48uds,781.25,0.55,1420.0
2026-03-18,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.3,1420.0
2026-03-18,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.44,1420.0
2026-03-19,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.47,1415.0
2026-03-19,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.47,1415.0
2026-03-19,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.43,1415.0
2026-03-19,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.41,1415.0
2026-03-19,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.79,1415.0
2026-03-19,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.79,1415.0
2026-03-19,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.43,1415.0
2026-03-19,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.47,1415.0
2026-03-19,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.41,1415.0
2026-03-19,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.47,1415.0
2026-03-19,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.43,1415.0
2026-03-19,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.32,1415.0
2026-03-19,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.24,1415.0
2026-03-19,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.3,1415.0
2026-03-19,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.3,1415.0
2026-03-19,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.09,1415.0
2026-03-19,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.09,1415.0
2026-03-19,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.42,1415.0
2026-03-19,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.42,1415.0
2026-03-19,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.42,1415.0
2026-03-19,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.31,1415.0
2026-03-19,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.31,1415.0
2026-03-19,Otros,MINITABLETAS x 48uds,781.25,0.55,1415.0
2026-03-19,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.38,1415.0
2026-03-19,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.45,1415.0
2026-03-20,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.47,1415.0
2026-03-20,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.47,1415.0
2026-03-20,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.43,1415.0
2026-03-20,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.41,1415.0
2026-03-20,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.79,1415.0
2026-03-20,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.79,1415.0
2026-03-20,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.43,1415.0
2026-03-20,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.47,1415.0
2026-03-20,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.41,1415.0
2026-03-20,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.47,1415.0
2026-03-20,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.43,1415.0
2026-03-20,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.32,1415.0
2026-03-20,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.24,1415.0
2026-03-20,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.3,1415.0
2026-03-20,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.3,1415.0
2026-03-20,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.09,1415.0
2026-03-20,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.09,1415.0
2026-03-20,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.42,1415.0
2026-03-20,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.42,1415.0
2026-03-20,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.42,1415.0
2026-03-20,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.31,1415.0
2026-03-20,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.31,1415.0
2026-03-20,Otros,MINITABLETAS x 48uds,781.25,0.55,1415.0
2026-03-20,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.38,1415.0
2026-03-20,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.45,1415.0
2026-03-21,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.48,1410.0
2026-03-21,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.48,1410.0
2026-03-21,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.44,1410.0
2026-03-21,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.42,1410.0
2026-03-21,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.86,1410.0
2026-03-21,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.86,1410.0
2026-03-21,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.44,1410.0
2026-03-21,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.48,1410.0
2026-03-21,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.42,1410.0
2026-03-21,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.48,1410.0
2026-03-21,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.44,1410.0
2026-03-21,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.4,1410.0
2026-03-21,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.24,1410.0
2026-03-21,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.3,1410.0
2026-03-21,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.3,1410.0
2026-03-21,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.11,1410.0
2026-03-21,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.11,1410.0
2026-03-21,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.45,1410.0
2026-03-21,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.45,1410.0
2026-03-21,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.45,1410.0
2026-03-21,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.38,1410.0
2026-03-21,Otros,MINITABLETAS x 48uds,781.25,0.55,1410.0
2026-03-21,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.47,1410.0
2026-03-21,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.38,1410.0
2026-03-21,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.45,1410.0
2026-03-22,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.48,1410.0
2026-03-22,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.48,1410.0
2026-03-22,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.44,1410.0
2026-03-22,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.42,1410.0
2026-03-22,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.86,1410.0
2026-03-22,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.86,1410.0
2026-03-22,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.44,1410.0
2026-03-22,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.48,1410.0
2026-03-22,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.42,1410.0
2026-03-22,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.48,1410.0
2026-03-22,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.44,1410.0
2026-03-22,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.4,1410.0
2026-03-22,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.24,1410.0
2026-03-22,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.3,1410.0
2026-03-22,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.3,1410.0
2026-03-22,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.11,1410.0
2026-03-22,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.11,1410.0
2026-03-22,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.45,1410.0
2026-03-22,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.45,1410.0
2026-03-22,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.45,1410.0
2026-03-22,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.38,1410.0
2026-03-22,Otros,MINITABLETAS x 48uds,781.25,0.55,1410.0
2026-03-22,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.47,1410.0
2026-03-22,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.38,1410.0
2026-03-22,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.45,1410.0
2026-03-23,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.48,1410.0
2026-03-23,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.48,1410.0
2026-03-23,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.44,1410.0
2026-03-23,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.42,1410.0
2026-03-23,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.86,1410.0
2026-03-23,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.86,1410.0
2026-03-23,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.44,1410.0
2026-03-23,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.48,1410.0
2026-03-23,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.42,1410.0
2026-03-23,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.48,1410.0
2026-03-23,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.44,1410.0
2026-03-23,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.4,1410.0
2026-03-23,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.24,1410.0
2026-03-23,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.3,1410.0
2026-03-23,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.3,1410.0
2026-03-23,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.11,1410.0
2026-03-23,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.11,1410.0
2026-03-23,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.45,1410.0
2026-03-23,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.45,1410.0
2026-03-23,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.45,1410.0
2026-03-23,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.38,1410.0
2026-03-23,Otros,MINITABLETAS x 48uds,781.25,0.55,1410.0
2026-03-23,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.47,1410.0
2026-03-23,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.38,1410.0
2026-03-23,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.45,1410.0
2026-03-24,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.48,1410.0
2026-03-24,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.48,1410.0
2026-03-24,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.44,1410.0
